"id","created_at","updated_at","device_id","bugreport","end_time","status","os","device_type","number_meetings","sum_meetings","has_error","error","comment","ecs_arn"
"01H980Y6AMCSDX5TPPETMG6JFT",2023-09-01 14:54:41.000 +0530,2023-09-01 15:08:59.000 +0530,"2241LZ502B38",bugreports/2241LZ502B38/debugarchive/2023-09-01/2023-09-01T09:24:21.273Z,2023-09-01 14:54:21.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/4eb61385d23e47e1959a6a1576172994
"01H980YYNDHV5AA2Y8CR02DREW",2023-09-01 14:55:06.000 +0530,2023-09-01 15:01:15.000 +0530,"2323LZ535JF8",bugreports/2323LZ535JF8/debugarchive/2023-09-01/2023-09-01T09:24:52.432Z,2023-09-01 14:54:52.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/93ce259cd9414950b38675026280f2d8
"01H98104E2RV8QW5W71K7EXMB5",2023-09-01 14:55:45.000 +0530,2023-09-01 14:59:23.000 +0530,"2319LZ51KBP8",bugreports/2319LZ51KBP8/debugarchive/2023-09-01/2023-09-01T09:25:16.361Z,2023-09-01 14:55:16.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/73507a3bead64fffabe21ea64c368b5f
"01H981C7DNMFWBGCNV5ESAGP84",2023-09-01 15:02:21.000 +0530,2023-09-01 15:18:28.000 +0530,"2323LZ535JL8",bugreports/2323LZ535JL8/debugarchive/2023-09-01/2023-09-01T09:32:00.009Z,2023-09-01 15:02:00.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/54c6e9f5fa41401cb846b61706f789a6
"01H981TC6QRP95G5J290276XV7",2023-09-01 15:10:05.000 +0530,2023-09-01 15:18:25.000 +0530,"2241LZ502D08",bugreports/2241LZ502D08/debugarchive/2023-09-01/2023-09-01T09:39:49.536Z,2023-09-01 15:09:50.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/15a630ebd106407a9de2000fc6a254e4
"01H982V7TCBCG04C7PZKNDT2H6",2023-09-01 15:28:02.000 +0530,2023-09-01 15:35:08.000 +0530,"2323LZ535K18",bugreports/2323LZ535K18/debugarchive/2023-09-01/2023-09-01T09:57:46.851Z,2023-09-01 15:27:47.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/c3d114f3bff54b05ba48e26f56edd918
"01H9836E5STPSH68XWF1JH70E2",2023-09-01 15:34:09.000 +0530,2023-09-01 15:36:48.000 +0530,"2324LZ51P0V8",bugreports/2324LZ51P0V8/debugarchive/2023-09-01/2023-09-01T10:03:41.388Z,2023-09-01 15:33:41.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/a9236f8c559745c0ad36a514da83e251
"01H983P3PTH45SHVM8V7FZSR7X",2023-09-01 15:42:42.000 +0530,2023-09-01 15:57:14.000 +0530,"2323LZ5172N8",bugreports/2323LZ5172N8/debugarchive/2023-09-01/2023-09-01T10:12:19.213Z,2023-09-01 15:42:19.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/60e4e2a5dab04b3cb2ece42f0309fb25
"01H983TKHA2BX8N2H4JSVK0FQA",2023-09-01 15:45:10.000 +0530,2023-09-01 15:47:36.000 +0530,"2241LZ502CQ8",bugreports/2241LZ502CQ8/debugarchive/2023-09-01/2023-09-01T10:14:45.843Z,2023-09-01 15:44:46.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/d375bd909de84d11a33ab308354b761d
"01H983VG8RRATYPHN0D8R0CW4W",2023-09-01 15:45:39.000 +0530,2023-09-01 15:49:24.000 +0530,"2241LZ5029V8",bugreports/2241LZ5029V8/debugarchive/2023-09-01/2023-09-01T10:15:25.450Z,2023-09-01 15:45:25.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/19e3d7c8cccf43b4b50e07425a263e78
"01H983YYW6ETWEQVM5AWAGXKHA",2023-09-01 15:47:32.000 +0530,2023-09-01 16:00:37.000 +0530,"2326LZ517618",bugreports/2326LZ517618/debugarchive/2023-09-01/2023-09-01T10:17:12.917Z,2023-09-01 15:47:13.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/2fd3708bffe44f859d7ce871069fa6ab
"01H984416MZDFGEZYWXXSG3W55",2023-09-01 15:50:19.000 +0530,2023-09-01 16:02:23.000 +0530,"2241LZ502AU8",bugreports/2241LZ502AU8/debugarchive/2023-09-01/2023-09-01T10:19:59.464Z,2023-09-01 15:49:59.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/a69443ea0271435ab24c81896c3fe388
"01H9844WPJJ4DY91FW6WJSBBW1",2023-09-01 15:50:47.000 +0530,2023-09-01 15:57:36.000 +0530,"2323LZ51VTU8",bugreports/2323LZ51VTU8/debugarchive/2023-09-01/2023-09-01T10:20:15.346Z,2023-09-01 15:50:15.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/5a5025cbb8184e5ea5b85f5370036b5c
"01H9848GT0V6CRHNXAGH6GGHA6",2023-09-01 15:52:46.000 +0530,2023-09-01 16:07:31.000 +0530,"2237LZ513X08",bugreports/2237LZ513X08/debugarchive/2023-09-01/2023-09-01T10:21:01.559Z,2023-09-01 15:51:02.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/260dc1bbdb3f4e419487313f999d02d9
"01H984E2A4JZD7XQ4495HJCQ61",2023-09-01 15:55:47.000 +0530,2023-09-01 16:05:23.000 +0530,"2323LZ52GZL8",bugreports/2323LZ52GZL8/debugarchive/2023-09-01/2023-09-01T10:25:34.528Z,2023-09-01 15:55:35.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/e2d544cc03944893845a9e59c3e70bb7
"01H984W32JRABHJ2ZKM763DZ3G",2023-09-01 16:03:27.000 +0530,2023-09-01 16:09:08.000 +0530,"2241LZ5027J8",bugreports/2241LZ5027J8/debugarchive/2023-09-01/2023-09-01T10:33:01.218Z,2023-09-01 16:03:01.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/4ee7e1038b88487cb4181e550ff03e85
"01H9853XWQDD5HPDD0NR62NWVT",2023-09-01 16:07:44.000 +0530,2023-09-01 16:22:45.000 +0530,"2237LZ513X08",bugreports/2237LZ513X08/debugarchive/2023-09-01/2023-09-01T10:35:30.959Z,2023-09-01 16:05:31.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/d58e7bba981b447cb2ca9c6cd867508c
"01H985FSY5JYZYJSERYKMT188W",2023-09-01 16:14:13.000 +0530,2023-09-01 16:27:36.000 +0530,"2241LZ502CN8",bugreports/2241LZ502CN8/debugarchive/2023-09-01/2023-09-01T10:43:54.147Z,2023-09-01 16:13:54.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/f459eca95daf44dea7304c50df294e78
"01H985VP3W26VKZEYTK82RWQ4T",2023-09-01 16:20:42.000 +0530,2023-09-01 16:33:07.000 +0530,"2323LZ50B918",bugreports/2323LZ50B918/debugarchive/2023-09-01/2023-09-01T10:50:25.797Z,2023-09-01 16:20:26.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/877520b3d9bf4fc9ad8128204e665a26
"01H986GTK4DBQ7FB4G1GCJ0SZQ",2023-09-01 16:32:15.000 +0530,2023-09-01 16:37:53.000 +0530,"2241LZ502DF8",bugreports/2241LZ502DF8/debugarchive/2023-09-01/2023-09-01T11:01:56.543Z,2023-09-01 16:31:57.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/1af54c7dbd4440bea9f0f385748c7545
"01H987CK95NKWK5JYH4M5K0N11",2023-09-01 16:47:25.000 +0530,2023-09-01 16:52:44.000 +0530,"2241LZ5024L8",bugreports/2241LZ5024L8/debugarchive/2023-09-01/2023-09-01T11:17:22.487Z,2023-09-01 16:47:22.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/1a09aa11009447cd903cfb9f05700f5f
"01H987FBD59YTGJXEAV5DDKKW7",2023-09-01 16:48:55.000 +0530,2023-09-01 16:57:07.000 +0530,"2319LZ5138Z8",bugreports/2319LZ5138Z8/debugarchive/2023-09-01/2023-09-01T11:17:27.933Z,2023-09-01 16:47:28.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/5afda43c56fb4f189ff52110e25d1eca
"01H987GD419KF6MV4HF70PG3JV",2023-09-01 16:49:30.000 +0530,2023-09-01 17:00:45.000 +0530,"2319LZ5138Z8",bugreports/2319LZ5138Z8/debugarchive/2023-09-01/2023-09-01T11:19:19.762Z,2023-09-01 16:49:20.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/4bb09f6428a04d8b86750e452a0a4484
"01H987SPDK2J4SERH7RBAJWQ4K",2023-09-01 16:54:34.000 +0530,2023-09-01 17:02:40.000 +0530,"2241LZ502CE8",bugreports/2241LZ502CE8/debugarchive/2023-09-01/2023-09-01T11:24:19.798Z,2023-09-01 16:54:20.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/416e507b7fe44905a202a1cb7664eff2
"01H988NFHQ7ASPXYF7EJXFB8ME",2023-09-01 17:09:45.000 +0530,2023-09-01 17:15:14.000 +0530,"2323LZ535HV8",bugreports/2323LZ535HV8/debugarchive/2023-09-01/2023-09-01T11:39:27.416Z,2023-09-01 17:09:27.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/bee668a80de54e1797c804b0ccc99189
"01H98948Q4D0MET8YGG754FMXP",2023-09-01 17:17:49.000 +0530,2023-09-01 17:31:33.000 +0530,"2241LZ502CT8",bugreports/2241LZ502CT8/debugarchive/2023-09-01/2023-09-01T11:47:27.671Z,2023-09-01 17:17:28.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/42968adf6b14475fafe28f7b18ef4342
"01H9897Z9AE0VFQHQZMZQ6JF6N",2023-09-01 17:19:51.000 +0530,2023-09-01 17:26:04.000 +0530,"2323LZ537CG8",bugreports/2323LZ537CG8/debugarchive/2023-09-01/2023-09-01T11:49:38.666Z,2023-09-01 17:19:39.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/6dbc3c58e04e4915a1b4c290094e8d6e
"01H98APZGZ7W187AHJX54TZNJM",2023-09-01 17:45:31.000 +0530,2023-09-01 17:52:06.000 +0530,"2323LZ517408",bugreports/2323LZ517408/debugarchive/2023-09-01/2023-09-01T12:15:19.930Z,2023-09-01 17:45:20.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/ec26ae1785044105b0cf3790e2b39d8c
"01H98B7WZ0X7222ZCSQP47FXJ0",2023-09-01 17:54:45.000 +0530,2023-09-01 17:58:07.000 +0530,"2241LZ502B38",bugreports/2241LZ502B38/debugarchive/2023-09-01/2023-09-01T12:24:21.327Z,2023-09-01 17:54:21.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/d5da60b5ce8a42da9c523a4825832d11
"01H98B8TRANHQ9GV3X34BWHC4X",2023-09-01 17:55:16.000 +0530,2023-09-01 18:08:28.000 +0530,"2323LZ535JF8",bugreports/2323LZ535JF8/debugarchive/2023-09-01/2023-09-01T12:24:52.512Z,2023-09-01 17:54:53.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/064f6f65496e4b3a9ac9d6dd43a933b0
"01H98B9NVDSHFB0JSW36AVDFFS",2023-09-01 17:55:44.000 +0530,2023-09-01 18:05:47.000 +0530,"2319LZ51KBP8",bugreports/2319LZ51KBP8/debugarchive/2023-09-01/2023-09-01T12:25:16.415Z,2023-09-01 17:55:16.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/4d3a25e3ae2b478db70fe687690cd9a5
"01H98BNNQR97MZQN2Y3V565DBH",2023-09-01 18:02:17.000 +0530,2023-09-01 18:06:58.000 +0530,"2323LZ535JL8",bugreports/2323LZ535JL8/debugarchive/2023-09-01/2023-09-01T12:32:00.059Z,2023-09-01 18:02:00.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/06668faa64664cb5b63898a2714e7790
"01H98C3VF5BCPAMWRGTJBXX55C",2023-09-01 18:10:01.000 +0530,2023-09-01 18:22:04.000 +0530,"2241LZ502D08",bugreports/2241LZ502D08/debugarchive/2023-09-01/2023-09-01T12:39:49.595Z,2023-09-01 18:09:50.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/f3dd78d40dfd44b98f924d5ea627ee16
"01H98CRE07200ZPQWWFBGX4M0F",2023-09-01 18:21:16.000 +0530,2023-09-01 18:23:31.000 +0530,"2224LZN3C5F8",bugreports/2224LZN3C5F8/debugarchive/2023-09-01/2023-09-01T12:50:55.433Z,2023-09-01 18:20:55.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/92376f95c83648aab05488b43ea9f8d7
"01H98D4Y62S6WG666X9AJ0TSTW",2023-09-01 18:28:05.000 +0530,2023-09-01 18:31:51.000 +0530,"2323LZ535K18",bugreports/2323LZ535K18/debugarchive/2023-09-01/2023-09-01T12:57:46.944Z,2023-09-01 18:27:47.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/688c7572ece8462fbb40b7d70ef7acc5
"01H98DFSFJ3N0KZE6RF0QX6XZV",2023-09-01 18:34:01.000 +0530,2023-09-01 18:45:38.000 +0530,"2324LZ51P0V8",bugreports/2324LZ51P0V8/debugarchive/2023-09-01/2023-09-01T13:03:41.435Z,2023-09-01 18:33:41.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/36af7d9287274da8b9b8f7f17daff3f4
"01H98DZTS1G3X8H9F2RR7S08YN",2023-09-01 18:42:47.000 +0530,2023-09-01 18:49:42.000 +0530,"2323LZ5172N8",bugreports/2323LZ5172N8/debugarchive/2023-09-01/2023-09-01T13:12:19.273Z,2023-09-01 18:42:19.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/bf9eee3aa50c4561bbf7acc992687888
"01H98E53S31DBH68H0HZSDTK98",2023-09-01 18:45:40.000 +0530,2023-09-01 18:51:15.000 +0530,"2241LZ5029V8",bugreports/2241LZ5029V8/debugarchive/2023-09-01/2023-09-01T13:15:25.607Z,2023-09-01 18:45:26.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/8b8c0d866d094bf5b92f71659f9c4a0a
"01H98E3WZZTWG51TS4HE50FYJP",2023-09-01 18:45:00.000 +0530,2023-09-01 18:53:09.000 +0530,"2241LZ502CQ8",bugreports/2241LZ502CQ8/debugarchive/2023-09-01/2023-09-01T13:14:45.913Z,2023-09-01 18:44:46.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/bb0ea4685b264fefac8ea76c0c39c1e9
"01H98EE0Q42DDGHNV5Z2M8NE53",2023-09-01 18:50:31.000 +0530,2023-09-01 18:53:35.000 +0530,"2241LZ502AU8",bugreports/2241LZ502AU8/debugarchive/2023-09-01/2023-09-01T13:19:59.507Z,2023-09-01 18:50:00.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/7ffa96fca3d1495593b2e5bc7f5c3d18
"01H98EE5X7P5GFXA7Y0MGYCR97",2023-09-01 18:50:37.000 +0530,2023-09-01 19:00:36.000 +0530,"2323LZ51VTU8",bugreports/2323LZ51VTU8/debugarchive/2023-09-01/2023-09-01T13:20:15.392Z,2023-09-01 18:50:15.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/ac9accdcc1064657a45b823e05227cb6
"01H98E8PRNWHMYXV5EAWQ3220G",2023-09-01 18:47:37.000 +0530,2023-09-01 18:52:09.000 +0530,"2326LZ517618",bugreports/2326LZ517618/debugarchive/2023-09-01/2023-09-01T13:17:13.039Z,2023-09-01 18:47:13.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/8b183884b82840398b58a4b558d93bca
"01H98EHJS6NJWF3N2FZ1HKWCM6",2023-09-01 18:52:28.000 +0530,2023-09-01 18:59:54.000 +0530,"2237LZ513X08",bugreports/2237LZ513X08/debugarchive/2023-09-01/2023-09-01T13:21:01.635Z,2023-09-01 18:51:02.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/96d941fdf1ee48d6932e562228539d2c
"01H98EQM6RCP9AH5FTCJ20P5D5",2023-09-01 18:55:46.000 +0530,2023-09-01 19:10:09.000 +0530,"2323LZ52GZL8",bugreports/2323LZ52GZL8/debugarchive/2023-09-01/2023-09-01T13:25:34.562Z,2023-09-01 18:55:35.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/beb7b78963bb46498144c9fa025baf3c
"01H98F5P2SYQ9N05QAAWA82BGQ",2023-09-01 19:03:27.000 +0530,2023-09-01 19:10:06.000 +0530,"2241LZ5027J8",bugreports/2241LZ5027J8/debugarchive/2023-09-01/2023-09-01T13:33:01.255Z,2023-09-01 19:03:01.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/bf8b7ec02cc8414ebc9ad285133f49cb
"01H98FABRNG5RPZ4VA2D057RVD",2023-09-01 19:06:00.000 +0530,2023-09-01 19:11:04.000 +0530,"2237LZ513X08",bugreports/2237LZ513X08/debugarchive/2023-09-01/2023-09-01T13:35:31.028Z,2023-09-01 19:05:31.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/47e6e6098057477190f25e9529473f2c
"01H98FSNEQMB914XJX5CG9YGQJ",2023-09-01 19:14:22.000 +0530,2023-09-01 19:33:34.000 +0530,"2241LZ502CN8",bugreports/2241LZ502CN8/debugarchive/2023-09-01/2023-09-01T13:43:54.206Z,2023-09-01 19:13:54.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/61ec6fedb58c42199a232fa4c6fe7962
"01H98G5NBC322Y8AFB0AMPHZAP",2023-09-01 19:20:55.000 +0530,2023-09-01 19:31:14.000 +0530,"2323LZ50B918",bugreports/2323LZ50B918/debugarchive/2023-09-01/2023-09-01T13:50:25.900Z,2023-09-01 19:20:26.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/5f623e5c46d4409385f5f0405ac83b3b
